segment name,category,comments
Cuebiq > Demographic > Average Household Income > $150000 or more,2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Wealth Complete Total Investable Assets > Asset Range $25,000,000+",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Wealth Complete Total Investable Assets > Asset Range $10,000,000 - $24,999,999",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Wealth Complete Total Investable Assets > Asset Range $5,000,000 - $9,999,999",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Wealth Complete Total Investable Assets > Asset Range $3,000,000 - $4,999,999",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Wealth Complete Total Investable Assets > Asset Range $2,000,000 - $2,999,999",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Wealth Complete Total Investable Assets > Asset Range $1,000,000 - $1,999,999",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Wealth Complete Total Investable Assets > Asset Range $750,000 - $999,999",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Wealth Complete Total Investable Assets > Asset Range $500,000 - $749,999",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Wealth Complete Total Investable Assets > Asset Range $250,000 - $499,999",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Wealth Complete Total Investable Assets > Asset Range $100,000 - $249,999",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Wealth Complete Total Investable Assets > Asset Range $75,000 - $99,999",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Wealth Complete Total Investable Assets > Asset Range $50,000 - $74,999",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Wealth Complete Total Investable Assets > Asset Range $25,000 - $49,999",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Wealth Complete Total Investable Assets > Asset Range $10,000 - $24,999",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Wealth Complete Total Investable Assets > Asset Range $5,000 - $9,999",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Wealth Complete Total Investable Assets > Asset Range $0.01 - $4,999",2,Use Restriction Applied by Acxiom - Financial or Political Data
IXI > Wealth Complete Total Investable Assets > Asset Range $0,2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > WealthComplete Deposits > Deposit Range $250,000+",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > WealthComplete Deposits > Deposit Range $100,000 - $249,999",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > WealthComplete Deposits > Deposit Range $50,000 - $99,999",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > WealthComplete Deposits > Deposit Range $25,000 - $49,999",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > WealthComplete Deposits > Deposit Range $10,000 - $24,999",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > WealthComplete Deposits > Deposit Range $2,500 - $9,999",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > WealthComplete Deposits > Deposit Range $0.01 - $2,499",2,Use Restriction Applied by Acxiom - Financial or Political Data
IXI > WealthComplete Deposits > Deposit Range $0,2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > <$100K Assets, Age <35, Major Metro > Starting Out - Getting By > A1",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > <$100K Assets, Age <35, Major Metro > Starting Out - Financial Challenges > A2",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > <$100K Assets, Age <35, Major Metro > Starting Out - Planners > A3",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > <$100K Assets, Age <35, Major Metro > Starting Out - New Investors > A4",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > <$100K Assets, Age 35-54, Major Metro > Working Class - Financial Challenges > B5",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > <$100K Assets, Age 35-54, Major Metro > Working Class - Conservative Savers > B6",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > <$100K Assets, Age 35-54, Major Metro > Working Class - Credit Reliant > B7",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > <$100K Assets, Age 35-54, Major Metro > Working Class - Investors > B8",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > <$100K Assets, Age 55-64, Major Metro > Uncertain Future - Financial Challenges > C9",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > <$100K Assets, Age 55-64, Major Metro > Uncertain Future - Credit Reliant > C10",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > <$100K Assets, Age 55-64, Major Metro > Uncertain Future - Conservative Savers > C11",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > <$100K Assets, Age 55-64, Major Metro > Uncertain Future - Investors > C12",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > <$100K Assets, Age 65+, Major Metro > Social Security Seniors - Minimal Assets > D13",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > <$100K Assets, Age 65+, Major Metro > Social Security Seniors - Very Elderly > D14",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > <$100K Assets, Age 65+, Major Metro > Social Security Seniors - Conservative Savers > D15",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > <$100K Assets, Age 65+, Major Metro > Social Security Seniors - Mixed Investments > D16",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $100K - $1MM Assets, Age <35, Major Metro > Youthful Promise - Planners > E17",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $100K - $1MM Assets, Age <35, Major Metro > Youthful Promise - Credit Dependent > E18",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $100K - $1MM Assets, Age <35, Major Metro > Youthful Promise - Mixed Investments > E19",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $100K - $1MM Assets, Age <35, Major Metro > Youthful Promise - Thriving Investors > E20",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $100K - $1MM Assets, Age 35-54, Major Metro > Rising Stars - Credit-Active Investors > F21",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $100K - $1MM Assets, Age 35-54, Major Metro > Rising Stars - Retirement Planners > F22",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $100K - $1MM Assets, Age 35-54, Major Metro > Rising Stars - Savers > F23",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $100K - $1MM Assets, Age 35-54, Major Metro > Rising Stars - Investors > F24",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $100K - $1MM Assets, Age 55-64, Major Metro > Safe and Secure - Credit-Active Investors > G25",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $100K - $1MM Assets, Age 55-64, Major Metro > Safe and Secure - Savers > G26",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $100K - $1MM Assets, Age 55-64, Major Metro > Safe and Secure - Retirement Planners > G27",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $100K - $1MM Assets, Age 55-64, Major Metro > Safe and Secure - Investors > G28",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $100K - $1MM Assets, Age 65+, Major Metro > Respected Seniors - Post-Retirement Mix > H29",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $100K - $1MM Assets, Age 65+, Major Metro > Respected Seniors - Very Elderly > H30",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $100K - $1MM Assets, Age 65+, Major Metro > Respected Seniors - Complex Investments > H31",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $1MM+ Assets, Age <35, Major Metro > Young Millionaires - Young Investors > I32",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $1MM+ Assets, Age 35-54, Major Metro > High-Powered Careers - Planners > J33",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $1MM+ Assets, Age 35-54, Major Metro > High-Powered Careers - Accumulators > J34",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $1MM+ Assets, Age 35-54, Major Metro > High-Powered Careers - Investors > J35",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $1MM+ Assets, Age 35-54, Major Metro > High-Powered Careers - High Worth > J36",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $1MM+ Assets, Age 55-64, Major Metro > Successful Executives - Accumulators > K37",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $1MM+ Assets, Age 55-64, Major Metro > Successful Executives - Investors > K38",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $1MM+ Assets, Age 55-64, Major Metro > Successful Executives - Very Wealthy > K39",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $1MM+ Assets, Age 65+, Major Metro > Eminent and Wealthy - Well-Planned Retirement > L40",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $1MM+ Assets, Age 65+, Major Metro > Eminent and Wealthy - Very Elderly > L41",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $1MM+ Assets, Age 65+, Major Metro > Eminent and Wealthy - Wealthiest > L42",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > <$100K Assets, Small City > Strugglers and Strivers - Meager Means > M43",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > <$100K Assets, Small City > Strugglers and Strivers - Credit Reliant > M44",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > <$100K Assets, Small City > Strugglers and Strivers - Planners > M45",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > <$100K Assets, Small City > Strugglers and Strivers - Near Retirement > M46",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > <$100K Assets, Small City > Strugglers and Strivers - Beginning to Invest > M47",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $100K - $1MM Assets, Small City > Mature Mainstream - Deposits and Credit > N48",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $100K - $1MM Assets, Small City > Mature Mainstream - Older Conservative > N49",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $100K - $1MM Assets, Small City > Mature Mainstream - Retirement Planners > N50",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $100K - $1MM Assets, Small City > Mature Mainstream - Older Investors > N51",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $1MM+ Assets, Small City > Achievers and Winners - Elderly and Prudent > O52",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $1MM+ Assets, Small City > Achievers and Winners - Wealthy Investors > O53",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > <$100K Assets, Small Town & Rural > Working Small Town - Financial Challenges > P54",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > <$100K Assets, Small Town & Rural > Working Small Town - Credit Reliant > P55",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > <$100K Assets, Small Town & Rural > Working Small Town - Conservative Planners > P56",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > <$100K Assets, Small Town & Rural > Working Small Town - Conservative Investors > P57",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $100K - $1MM Assets, Small Town & Rural > Small Town Leaders - Older Conservative > Q58",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $100K - $1MM Assets, Small Town & Rural > Small Town Leaders - Retirement Planners > Q59",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $100K - $1MM Assets, Small Town & Rural > Small Town Leaders - Older Investors > Q60",2,Use Restriction Applied by Acxiom - Financial or Political Data
"IXI > Financial Cohorts > $1MM+ Assets, Small Town & Rural > Country Nobility - Wealthy Investors > R61",2,Use Restriction Applied by Acxiom - Financial or Political Data
IXI > Investment Propensity > Sophisticated Investors - Discount Brokers,2,Use Restriction Applied by Acxiom - Financial or Political Data
IXI > Investment Propensity > Sophisticated Investors - Full Service Brokers,2,Use Restriction Applied by Acxiom - Financial or Political Data
IXI > Investment Propensity > Advice-Oriented Investors,2,Use Restriction Applied by Acxiom - Financial or Political Data
IXI > Investment Propensity > Self-Directed Investors,2,Use Restriction Applied by Acxiom - Financial or Political Data
IXI > Investment Propensity > IRA Investors,2,Use Restriction Applied by Acxiom - Financial or Political Data
IXI > Investment Propensity > Mutual Fund Investors,2,Use Restriction Applied by Acxiom - Financial or Political Data
